R_PRODUCTO;C_AGREGADO;VALOR;VALOR_C
27;F4;0;0
27;F5;43700000;47751153.59
27;F6;9003800000;10446088415
27;F7;5628500000;6312133689
28;F1;10683900000;11618456280
28;F2;0;0
28;F3;0;0
28;F4;0;0
28;F5;133600000;145434651.49
28;F6;5341600000;6173880605.3
28;F7;3965500000;4430374898.6
29;F1;0;0
29;F2;0;0
29;F3;0;0
29;F4;0;0
29;F5;4200000;4649392.0238
29;F6;211400000;248471902.73
29;F7;92200000;104751170.39
30;F1;10580500000;11582899629
30;F2;0;0
30;F3;10881200000;12104345863
30;F4;0;0
30;F5;95100000;104216009.84
30;F6;7951500000;9251846408.9
30;F7;4798500000;5396852026.2
31;F1;2287500000;2500387519.2
31;F2;600000;664991.06962
31;F3;0;0
31;F4;0;0
31;F5;43200000;47268605.407
31;F6;2532600000;2942260164.6
31;F7;832600000;934989074.64
32;F1;900300000;971541029.29
32;F2;5200000;5689781.4172
32;F3;0;0
32;F4;113100000;136432130.5
32;F5;104400000;112776137.78
32;F6;3431100000;3935278940
32;F7;1286100000;1425845745.4
33;F1;301800000;331061162.68
33;F2;0;0
33;F3;0;0
33;F4;6100000;7479955.1827
33;F5;41300000;45350478.622
33;F6;1069800000;1247268182.4
33;F7;319500000;360067375.28
34;F1;292900000;310053335.24
34;F2;0;0
34;F3;0;0
34;F4;4000000;4733225.4093
34;F5;-800000;-754970.7544
34;F6;1418100000;1595482857.8
34;F7;1874700000;2038791081
35;F1;5700000;5828486.8572
35;F2;0;0
35;F3;0;0
35;F4;0;0
35;F5;-142900000;-139607400.4
35;F6;525300000;570895495.42
35;F7;586900000;616550969.86
36;F1;5100000;5416367.1236
36;F2;0;0
36;F3;0;0
36;F4;0;0
36;F5;-11100000;-10441003.44
36;F6;673200000;759889203.64
36;F7;451900000;493064992.12
37;F1;5700000;6055169.2845
37;F2;0;0
37;F3;0;0
37;F4;14900000;17693667.518
37;F5;-81000000;-76171193.87
37;F6;9445000000;10664037054
37;F7;4278500000;4669462369
38;F1;879600000;956221393.62
38;F2;41600000;45854811.12
38;F3;0;0
38;F4;6199400000;7533608622.2
38;F5;311500000;338980026.27
38;F6;5602900000;6473726629.8
38;F7;3216100000;3591920279.9
39;F1;1600000;1739587.6572
39;F2;0;0
39;F3;0;0
39;F4;355800000;432426637.72
39;F5;-46800000;-43000815.84
39;F6;349000000;403292375.55
39;F7;212300000;237137501.07
40;F1;1524900000;1651963764.2
40;F2;0;0
40;F3;0;0
40;F4;4237500000;5131555423.2
40;F5;91500000;99225448.187
40;F6;606400000;698210852.17
40;F7;254800000;283584497.56
41;F1;5849200000;6389992563.8
41;F2;0;0
41;F3;2000000;2220175.5073
41;F4;4457400000;5443342362.1
41;F5;-17600000;-16094072.88
41;F6;2836200000;3293130822.3
41;F7;1819300000;2041888912.2
42;F1;1770300000;1877726854.7
42;F2;0;0
42;F3;0;0
42;F4;3226800000;3825936490.6
42;F5;-274700000;-258720170.4
42;F6;5698700000;6424355904.2
42;F7;3883700000;4232092321.2
43;F1;4450400000;4849462480.6
43;F2;0;0
43;F3;0;0
43;F4;241400000;294043770.24
43;F5;19800000;21597454.597
43;F6;1175000000;1360819966.9
43;F7;291300000;326106121.49
44;F1;448100000;486128280.8
44;F2;0;0
44;F3;0;0
44;F4;14582100000;17683823663
44;F5;330200000;358588068.46
44;F6;7484100000;8629463072.5
44;F7;8307500000;9259130455.8
45;F1;20202800000;21570120347
45;F2;0;0
45;F3;0;0
45;F4;15778200000;18831227089
45;F5;211500000;226044632.02
45;F6;34588800000;39250459783
45;F7;7346900000;8058775217.2
46;F1;717100000;786172496.84
46;F2;0;0
46;F3;0;0
46;F4;320800000;393144897.86
46;F5;1204800000;1322196203
46;F6;7857900000;9156149420
46;F7;2705100000;3046809902
47;F1;61000000;66300458.257
47;F2;0;0
47;F3;0;0
47;F4;891600000;1083270496.8
47;F5;83400000;90739330.07
47;F6;52500000;60647687.831
47;F7;557800000;622858097.67
48;F1;0;0
48;F2;0;0
48;F3;0;0
48;F4;824800000;1003423488.8
48;F5;-54000000;-49567325.52
48;F6;482700000;558342901.44
48;F7;673700000;753261737.81
49;F1;7500000;8157246.2457
49;F2;0;0
49;F3;0;0
49;F4;2143200000;2605704542.8
49;F5;814800000;887107298.59
49;F6;4990400000;5768805762.4
49;F7;1834900000;2050305703.9
50;F1;1503300000;1656223798
50;F2;0;0
50;F3;80200000;89784457.245
50;F4;139600000;171924963.85
50;F5;22500000;24814110.053
50;F6;414400000;485245324.57
50;F7;102000000;115450932.44
51;F1;6612000000;7236930883.5
51;F2;0;0
51;F3;0;0
51;F4;162400000;198695378.15
51;F5;-189200000;-172685840.7
51;F6;1246200000;1449698122.9
51;F7;700300000;787462019.48
52;F1;9015500000;9950667212.2
52;F2;3900000;4364608.9042
52;F3;146800000;164642468.95
52;F4;866100000;1068588714.2
52;F5;2270500000;2508572824.9
52;F6;2231000000;2617159579.5
52;F7;1005800000;1140506922.2
53;F1;306900000;334999441.82
53;F2;1000000;1106790.7935
53;F3;0;0
53;F4;8461700000;10324879197
53;F5;0;0
53;F6;260100000;301755918.44
53;F7;240200000;269366825.39
54;F1;14171700000;15127357496
54;F2;0;0
54;F3;0;0
54;F4;0;0
54;F5;-335900000;-314359117.5
54;F6;364300000;413302984.26
54;F7;274600000;301138000.92
55;F1;5847100000;6121915170.2
55;F2;0;0
55;F3;0;0
55;F4;0;0
55;F5;145300000;152284332.14
55;F6;18300000;20364142.404
55;F7;16800000;18070908.113
56;F1;3465000000;3714320743.3
56;F2;7700000;8369224.7928
56;F3;503000000;547895306.37
56;F4;0;0
56;F5;200000;214609.51999
56;F6;5700000;6494104.4594
56;F7;5200000;5726686.6245
57;F1;3225900000;3522762486.4
57;F2;9700000;10740451.533
57;F3;3406000000;3779466812.9
57;F4;51000000;62256227.246
57;F5;21100000;23065227.387
57;F6;608400000;706138543.47
57;F7;743600000;834249112.7
58;F1;0;0
58;F2;9200000;10601133.575
58;F3;214000000;247123098.06
58;F4;29481100000;37451565866
58;F5;0;0
58;F6;71500000;86361549.885
58;F7;136600000;159485331.56
59;F1;0;0
59;F2;9200000;10509567.179
59;F3;118000000;135087168.2
59;F4;9816300000;12362509635
59;F5;0;0
59;F6;11900000;14249311.197
59;F7;22700000;26274135.021
60;F1;0;0
60;F2;0;0
60;F3;1550000000;1647628727.3
60;F4;13517300000;15806813890
60;F5;0;0
60;F6;155200000;172557640.51
60;F7;296600000;318764011.65
61;F1;6083300000;7352238558.5
61;F2;1900000;2328371.634
61;F3;0;0
61;F4;27931000000;37735229951
61;F5;0;0
61;F6;254400000;326787708.07
61;F7;486100000;603573115.1
62;F1;606700000;747547636.24
62;F2;0;0
62;F3;0;0
62;F4;0;0
62;F5;0;0
62;F6;12200000;15976916.224
62;F7;4000000;5063476.2685
63;F1;14290400000;16224743985
63;F2;0;0
63;F3;0;0
63;F4;0;0
63;F5;0;0
63;F6;0;0
63;F7;0;0
64;F1;0;0
64;F2;0;0
64;F3;0;0
64;F4;0;0
64;F5;0;0
64;F6;948700000;1297176515.2
64;F7;304100000;401922442.71
65;F1;0;0
65;F2;0;0
65;F3;0;0
65;F4;0;0
65;F5;0;0
65;F6;0;0
65;F7;0;0
66;F1;1814700000;2075122073.8
66;F2;0;0
66;F3;385000000;447355695.19
66;F4;0;0
66;F5;0;0
66;F6;77200000;93826250.413
66;F7;4000000;4699186.8318
67;F1;7485400000;8193832452.8
67;F2;200000;221983.352
67;F3;954000000;1061142896.8
67;F4;0;0
67;F5;0;0
67;F6;5639300000;6560931672.4
67;F7;686600000;772146621.28
68;F1;356000000;446027274.08
68;F2;0;0
68;F3;80000000;101848546.47
68;F4;0;0
68;F5;0;0
68;F6;71900000;95743336.576
68;F7;570300000;734072068.9
69;F1;3162800000;3974326744.9
69;F2;0;0
69;F3;332000000;423919459.75
69;F4;0;0
69;F5;0;0
69;F6;1232500000;1646065136.7
69;F7;1964200000;2535720932.5
70;F1;300000;322657.65945
70;F2;1500000;1635800.4617
70;F3;0;0
70;F4;0;0
70;F5;0;0
70;F6;0;0
70;F7;0;0
71;F1;2772800000;3004662136.9
71;F2;8200000;9009678.5067
71;F3;5638000000;6208055639.6
71;F4;0;0
71;F5;0;0
71;F6;3227000000;3716587089.8
71;F7;1694000000;1885881563.4
72;F1;98800000;107233215.69
72;F2;0;0
72;F3;0;0
72;F4;0;0
72;F5;0;0
72;F6;95000000;109588312.64
72;F7;49000000;54637695.702
73;F1;10209300000;12315034178
73;F2;16500000;20180965.639
73;F3;11000000;13482976.298
73;F4;0;0
73;F5;0;0
73;F6;4791000000;6142343164.7
73;F7;1576000000;1953078858
74;F1;86156000000;99266694963
74;F2;14500000;16939647.942
74;F3;245000000;286838570.48
74;F4;0;0
74;F5;0;0
74;F6;343000000;420030091.17
74;F7;114000000;134941892.35
75;F1;4067000000;4521632373.3
75;F2;9700000;10934807.813
75;F3;110000000;124270255.86
75;F4;2075000000;2578809957.2
75;F5;25300000;28156872.941
75;F6;819700000;968599547.66
75;F7;580800000;663394084.78
76;F1;1106600000;1214480254.8
76;F2;2900000;3227127.5681
76;F3;0;0
76;F4;1467500000;1800354641.2
76;F5;53900000;59214951.842
76;F6;819200000;955560052.79
76;F7;716200000;807528798.08
77;F1;346500000;379143923.95
77;F2;1000000;1109479.3018
77;F3;2018000000;2243755102.9
77;F4;1708400000;2089635725.2
77;F5;0;0
77;F6;155600000;180958381.75
77;F7;176500000;198412706.47
78;F1;14923700000;15631165779
78;F2;0;0
78;F3;682000000;725859664.68
78;F4;0;0
78;F5;0;0
78;F6;810900000;902714480.34
78;F7;944600000;1016451614.6
79;F1;3300000;3829461.9671
79;F2;2900000;3412244.6508
79;F3;367000000;432756216.47
79;F4;18303000000;23742489831
79;F5;-5300000;-4562566.697
79;F6;4550300000;5612186579.5
79;F7;5526100000;6588195381.7
80;F1;11486000000;12822944498
80;F2;0;0
80;F3;65000000;73737046.361
80;F4;0;0
80;F5;0;0
80;F6;1668400000;1979645291.8
80;F7;960900000;1102100130.6
81;F1;11929000000;11761854316
81;F2;0;0
81;F3;0;0
81;F4;0;0
81;F5;0;0
81;F6;461000000;483104332.53
81;F7;632000000;640195689.2
82;F1;4415400000;5167220772.7
82;F2;0;0
82;F3;13000000;15459083.63
82;F4;0;0
82;F5;0;0
82;F6;414000000;514938726.82
82;F7;323700000;389182741.88
83;F1;21635000000;26161006032
83;F2;22300000;27341399.927
83;F3;268000000;329295477.04
83;F4;3006500000;4063861606.7
83;F5;0;0
83;F6;154700000;198818184.96
83;F7;114900000;142738615.51
84;F1;90119000000;93907000000
84;F2;0;0
84;F3;0;0
84;F4;0;0
84;F5;0;0
84;F6;0;0
84;F7;0;0
85;F1;2983000000;3329112160.5
85;F2;15500000;17539823.342
85;F3;504000000;571556463.52
85;F4;9747600000;12160544834
85;F5;0;0
85;F6;2127800000;2523912113.1
85;F7;1250500000;1433780864
86;F1;688000000;699463972.11
86;F2;28100000;28966870.28
86;F3;236000000;243804852.22
86;F4;2689000000;3055961468.1
86;F5;-451400000;-443549220.6
86;F6;2029500000;2192977707.3
86;F7;5120500000;5348268375.4
87;F1;0;0
87;F2;0;0
87;F3;2177000000;2339209611.8
87;F4;13869000000;16393911601
87;F5;0;0
87;F6;704000000;791221699.42
87;F7;321700000;349487986.3
88;F1;0;0
88;F2;16500000;19301433.125
88;F3;5000000;5861526.1082
88;F4;0;0
88;F5;0;0
88;F6;904600000;1109205724.6
88;F7;534900000;633991998.91
89;F1;491700000;551392382.11
89;F2;1900000;2160391.6863
89;F3;106000000;120786903.79
89;F4;0;0
89;F5;0;0
89;F6;387900000;462326282.06
89;F7;359300000;413944084.39
90;F1;857300000;1077015225.1
90;F2;1000000;1273817.9426
90;F3;3000000;3829690.7325
90;F4;0;0
90;F5;0;0
90;F6;0;0
90;F7;0;0
91;F1;780700000;913311890.16
91;F2;100000;118618.73146
91;F3;0;0
91;F4;0;0
91;F5;0;0
91;F6;111800000;139009661.4
91;F7;37600000;45190452.198
92;F1;460500000;518256165.59
92;F2;1900000;2168137.3296
92;F3;0;0
92;F4;0;0
92;F5;0;0
92;F6;224000000;267936025.56
92;F7;150800000;174357283.65
93;F1;500000;617546.24452
93;F2;4800000;6011170.702
93;F3;3000000;3765079.6278
93;F4;0;0
93;F5;0;0
93;F6;159100000;208851649.64
93;F7;147000000;186526579.09
94;F1;9289500000;9243966095.6
94;F2;1000000;1008984.1589
94;F3;218000000;220432653.53
94;F4;0;0
94;F5;0;0
94;F6;3433100000;3630953677.2
94;F7;1221000000;1248261508.3
95;F1;479800000;545393548.77
95;F2;0;0
95;F3;0;0
95;F4;0;0
95;F5;0;0
95;F6;800000;966513.64473
95;F7;800000;934251.16874
96;F1;452800000;487283740.8
96;F2;10600000;11566440.034
96;F3;96000000;104978452.27
96;F4;0;0
96;F5;0;0
96;F6;3800000;4346376.5471
96;F7;3400000;3759051.9638
97;F1;221400000;253591299.01
97;F2;31000000;36002840.68
97;F3;11000000;12802737.679
97;F4;0;0
97;F5;0;0
97;F6;1653500000;2012932355.6
97;F7;1264300000;1487752811.5
98;F1;795900000;843789577.87
98;F2;0;0
98;F3;66463000000;71599340632
98;F4;0;0
98;F5;0;0
98;F6;328000000;369587900.99
98;F7;49000000;53369808.207
99;F1;12276500000;12956784680
99;F2;2094000000;2240875321.2
99;F3;42719000000;45813891337
99;F4;0;0
99;F5;0;0
99;F6;26000000;29165153.803
99;F7;76100000;82514683.862
100;F1;17155900000;19301224395
100;F2;355000000;404965521.98
100;F3;51137000000;58460164091
100;F4;0;0
100;F5;0;0
100;F6;18000000;21523461.037
100;F7;41000000;47389171.971
101;F1;6882000000;7946184327.1
101;F2;2650000000;3102474236.8
101;F3;12132000000;14234092988
101;F4;0;0
101;F5;0;0
101;F6;0;0
101;F7;0;0
102;F1;1701400000;2040416114.8
102;F2;31900000;38790139.586
102;F3;2020000000;2461597918.4
102;F4;220100000;295061481.82
102;F5;305000000;366146577.05
102;F6;30200000;38493509.581
102;F7;69500000;85629031.279
103;F1;249100000;298334715.34
103;F2;22300000;27080287.51
103;F3;2805000000;3413629324.6
103;F4;0;0
103;F5;0;0
103;F6;294800000;375254400.44
103;F7;97700000;120212198.14
104;F1;9059000000;10880511009
104;F2;1000000;1217831.9848
104;F3;0;0
104;F4;0;0
104;F5;0;0
104;F6;0;0
104;F7;0;0
105;F1;9912200000;11273441802
105;F2;619000000;713831096.13
105;F3;3320000000;3836877951.3
105;F4;0;0
105;F5;0;0
105;F6;85800000;103715104.29
105;F7;152600000;178305571.78
106;F1;0;0
106;F2;5801500000;6280086989.9
106;F3;9000000;9763442.1996
106;F4;0;0
106;F5;0;0
106;F6;36900000;41869872.243
106;F7;13900000;15245642.446
107;F1;1674700000;1928580428.8
107;F2;0;0
107;F3;0;0
107;F4;180800000;232744443.37
107;F5;0;0
107;F6;0;0
107;F7;0;0
108;F1;13173100000;15257596073
108;F2;54200000;63652542.291
108;F3;43000000;50608097.392
108;F4;0;0
108;F5;0;0
108;F6;47100000;57981210.939
108;F7;7100000;8448515.0728
