R_PRODUCTO,C_RAMA,VALOR
40,22,900000.0
40,23,43900000.0
40,24,3200000.0
40,25,3000000.0
40,26,0.0
40,27,700000.0
40,28,300000.0
40,29,1300000.0
40,30,800000.0
40,31,0.0
40,32,1900000.0
40,33,1100000.0
40,34,1200000.0
40,35,300000.0
40,36,1700000.0
40,37,0.0
40,38,36600000.0
40,39,8800000.0
40,40,0.0
40,41,11600000.0
40,42,100000.0
40,43,400000.0
40,44,0.0
40,45,5600000.0
40,46,1300000.0
40,47,30100000.0
40,48,23100000.0
40,49,1100000.0
40,50,4600000.0
40,51,6900000.0
40,52,826300000.0
40,53,33100000.0
40,54,600000.0
40,55,8400000.0
40,56,200000.0
40,57,0.0
40,58,3800000.0
40,59,2900000.0
40,60,23000000.0
40,61,14900000.0
40,62,25500000.0
40,63,200000.0
40,64,0.0
40,65,6100000.0
40,66,100000.0
40,67,300000.0
40,68,0.0
40,69,3500000.0
40,70,2800000.0
40,71,21200000.0
40,72,0.0
40,73,0.0
40,74,0.0
40,75,4300000.0
40,76,500000.0
40,77,2200000.0
40,78,39700000.0
40,79,1000000.0
41,1,3000000.0
41,2,0.0
41,3,2600000.0
41,4,3300000.0
41,5,1500000.0
41,6,500000.0
41,7,7100000.0
41,8,1500000.0
41,9,200000.0
41,10,200000.0
41,11,3600000.0
41,12,200000.0
41,13,900000.0
41,14,0.0
41,15,3200000.0
41,16,500000.0
41,17,5600000.0
41,18,103000000.0
41,19,3400000.0
41,20,2000000.0
41,21,0.0
41,22,65000000.0
41,23,499400000.0
41,24,217900000.0
41,25,218000000.0
41,26,2113300000.0000002
41,27,19900000.0
41,28,17000000.0
41,29,67700000.0
41,30,73800000.0
41,31,0.0
41,32,37900000.0
41,33,15200000.0
41,34,28600000.0
41,35,6000000.0
41,36,36500000.0
41,37,29000000.0
41,38,300900000.0
41,39,56700000.0
41,40,0.0
41,41,9000000.0
41,42,33800000.0
41,43,3100000.0
41,44,1400000.0
41,45,47600000.0
41,46,9400000.0
41,47,282900000.0
41,48,396400000.0
41,49,9200000.0
41,50,1593200000.0
41,51,1193600000.0
41,52,347800000.0
41,53,11000000.0
41,54,1900000.0
41,55,3100000.0
41,56,16000000.0
41,57,0.0
41,58,2500000.0
41,59,8700000.0
41,60,458500000.0
41,61,28900000.0
41,62,127100000.0
41,63,28300000.0
41,64,12500000.0
41,65,68300000.0
41,66,1500000.0
41,67,200000.0
41,68,269000000.0
41,69,71900000.0
41,70,79600000.0
41,71,91200000.0
41,72,44100000.0
41,73,264800000.0
41,74,104900000.0
41,75,36100000.0
41,76,37500000.0
41,77,92600000.0
41,78,89800000.0
41,79,42400000.0
42,1,23500000.0
42,2,0.0
42,3,5100000.0
42,4,5000000.0
42,5,0.0
42,6,1000000.0
42,7,0.0
42,8,3700000.0
42,9,100000.0
42,10,3300000.0
42,11,0.0
42,12,0.0
42,13,2700000.0
42,14,1200000.0
42,15,500000.0
42,16,0.0
42,17,5600000.0
42,18,1100000.0
42,19,9700000.0
42,20,34500000.0
42,21,42000000.0
42,22,125200000.0
42,23,470500000.0
42,24,2332400000.0
42,25,1087300000.0
42,26,1905900000.0
42,27,514799999.99999994
42,28,2200000.0
42,29,15600000.0
42,30,448900000.0
42,31,1023300000.0
42,32,26200000.0
42,33,54600000.0
42,34,1874500000.0
42,35,414100000.0
42,36,2429800000.0
42,37,7500000.0
42,38,255300000.0
42,39,8400000.0
42,40,2800000.0
42,41,52400000.0
42,42,3000000.0
42,43,500000.0
42,44,1400000.0
42,45,9100000.0
42,46,1900000.0
42,47,278600000.0
42,48,342400000.0
42,49,2900000.0
42,50,17600000.0
42,51,342900000.0
42,52,210000000.0
42,53,0.0
42,54,0.0
42,55,0.0
42,56,41100000.0
42,57,0.0
42,58,300000.0
42,59,46400000.0
42,60,703800000.0
42,61,9100000.0
42,62,30600000.0
42,63,1400000.0
42,64,8100000.0
42,65,6400000.0
42,66,1400000.0
42,67,0.0
42,68,3200000.0
42,69,149300000.0
42,70,26000000.0
42,71,81200000.0
42,72,24000000.0
42,73,500000.0
42,74,0.0
42,75,42100000.0
42,76,19400000.0
42,77,15900000.0
42,78,20900000.0
42,79,40600000.0
43,1,0.0
43,2,0.0
43,3,5100000.0
43,4,1900000.0
43,5,900000.0
43,6,600000.0
43,7,4300000.0
43,8,15100000.0
43,9,0.0
43,10,1200000.0
43,11,3000000.0
43,12,100000.0
43,13,600000.0
43,14,700000.0
43,15,2200000.0
43,16,500000.0
43,17,4500000.0
43,18,1000000.0
43,19,10700000.0
43,20,15400000.0
43,21,46100000.0
43,22,52500000.0
43,23,6300000.0
43,24,119500000.0
43,25,252000000.0
43,26,203700000.0
43,27,118000000.0
43,28,8500000.0
43,29,24100000.0
43,30,48100000.0
43,31,28700000.0
43,32,114700000.0
43,33,7200000.0
43,34,174000000.0
43,35,38800000.0
43,36,249900000.0
43,37,93800000.0
43,38,40300000.0
43,39,25200000.0
43,40,0.0
43,41,6300000.0
43,42,100000.0
43,43,700000.0
43,44,500000.0
43,45,55200000.0
43,46,1800000.0
43,47,2200000.0
43,48,1300000.0
43,49,300000.0
43,50,800000.0
43,51,6900000.0
43,52,14900000.0
43,53,31600000.0
43,54,4700000.0
43,55,8800000.0
43,56,100000.0
43,57,0.0
43,58,100000.0
43,59,5300000.0
43,60,12300000.0
43,61,200000.0
43,62,26900000.0
43,63,200000.0
43,64,0.0
43,65,0.0
43,66,100000.0
43,67,0.0
43,68,1800000.0
43,69,11700000.0
43,70,600000.0
43,71,22100000.0
43,72,9400000.0
43,73,0.0
43,74,0.0
43,75,5500000.0
43,76,2500000.0
43,77,17600000.0
43,78,300000.0
43,79,1500000.0
44,1,120900000.0
44,2,0.0
44,3,19700000.0
44,4,122700000.0
44,5,38400000.0
44,6,23400000.0
44,7,73900000.0
44,8,36200000.0
44,9,400000.0
44,10,13400000.0
44,11,2200000.0
44,12,4700000.0
44,13,59200000.0
44,14,86200000.0
44,15,126200000.0
44,16,792600000.0
44,17,94400000.0
44,18,248700000.0
44,19,135900000.0
44,20,96200000.0
44,21,120300000.0
44,22,295100000.0
44,23,70000000.0
44,24,151600000.0
44,25,2849100000.0
44,26,1699300000.0
44,27,297100000.0
44,28,21200000.0
44,29,23000000.0
44,30,366700000.0
44,31,1629400000.0
44,32,253500000.0
44,33,71300000.0
44,34,254000000.0
44,35,55800000.0
44,36,335600000.0
44,37,232400000.0
44,38,582800000.0
44,39,31900000.0
44,40,0.0
44,41,10900000.0
44,42,5600000.0
44,43,2500000.0
44,44,2200000.0
44,45,823900000.0
44,46,1200000.0
44,47,220600000.0
44,48,820200000.0
44,49,9400000.0
44,50,19700000.0
44,51,307500000.0
44,52,72300000.0
44,53,0.0
44,54,0.0
44,55,0.0
44,56,9300000.0
44,57,0.0
44,58,9900000.0
44,59,72400000.0
44,60,1401200000.0
44,61,13600000.0
44,62,25000000.0
44,63,5400000.0
44,64,2200000.0
44,65,92700000.0
44,66,200000.0
44,67,100000.0
44,68,200000.0
44,69,19100000.0
44,70,8400000.0
44,71,137900000.0
44,72,11900000.0
44,73,7300000.0
44,74,3100000.0
44,75,4200000.0
44,76,19800000.0
44,77,18300000.0
44,78,17800000.0
44,79,28600000.0
45,1,0.0
45,2,0.0
45,3,8400000.0
45,4,0.0
45,5,0.0
45,6,0.0
45,7,0.0
45,8,0.0
45,9,0.0
45,10,0.0
45,11,0.0
45,12,0.0
45,13,0.0
45,14,0.0
45,15,0.0
45,16,0.0
45,17,0.0
45,18,0.0
45,19,0.0
45,20,0.0
45,21,0.0
45,22,0.0
45,23,0.0
45,24,149100000.0
45,25,5000000.0
45,26,1748500000.0
45,27,7000000.0
45,28,0.0
45,29,0.0
45,30,200000.0
45,31,0.0
45,32,0.0
45,33,0.0
45,34,0.0
45,35,0.0
45,36,0.0
45,37,51900000.0
45,38,34300000.0
45,39,0.0
45,40,0.0
45,41,6200000.0
45,42,12400000.0
45,43,0.0
45,44,0.0
45,45,15800000.0
45,46,0.0
45,47,2000000.0
45,48,0.0
45,49,0.0
45,50,0.0
45,51,0.0
45,52,0.0
45,53,0.0
45,54,0.0
45,55,0.0
45,56,0.0
45,57,0.0
45,58,0.0
45,59,0.0
45,60,0.0
45,61,200000.0
45,62,1300000.0
45,63,0.0
45,64,0.0
45,65,200000.0
45,66,0.0
45,67,0.0
45,68,0.0
45,69,0.0
45,70,0.0
45,71,1700000.0
45,72,0.0
45,73,0.0
45,74,0.0
45,75,0.0
45,76,11900000.0
45,77,0.0
45,78,0.0
45,79,0.0
46,1,0.0
46,2,0.0
46,3,8600000.0
46,4,1400000.0
46,5,0.0
46,6,0.0
46,7,0.0
46,8,0.0
46,9,0.0
46,10,3400000.0
46,11,0.0
46,12,0.0
46,13,11300000.0
46,14,0.0
46,15,400000.0
46,16,0.0
46,17,1900000.0
46,18,0.0
46,19,205300000.0
46,20,50700000.0
46,21,42300000.0
46,22,113100000.0
46,23,8100000.0
46,24,373200000.0
46,25,152800000.0
46,26,16638300000.0
46,27,833500000.0
46,28,0.0
46,29,1300000.0
46,30,12400000.0
46,31,4300000.0
46,32,0.0
46,33,136600000.0
46,34,14700000.0
46,35,3500000.0
46,36,19600000.0
46,37,2687100000.0
46,38,85700000.0
46,39,6700000.0
46,40,0.0
46,41,182200000.0
46,42,264800000.0
46,43,200000.0
46,44,500000.0
46,45,6800000.0
46,46,4099999.9999999995
46,47,13600000.0
46,48,42300000.0
46,49,100000.0
46,50,500000.0
46,51,0.0
46,52,400000.0
46,53,0.0
46,54,0.0
46,55,0.0
46,56,13800000.0
46,57,0.0
46,58,200000.0
46,59,2300000.0
46,60,115100000.0
46,61,7700000.0
46,62,2200000.0
46,63,134400000.0
46,64,0.0
46,65,118400000.0
46,66,100000.0
46,67,0.0
46,68,2900000.0
46,69,2300000.0
46,70,186900000.0
46,71,31700000.0
46,72,12200000.0
46,73,2900000.0
46,74,0.0
46,75,4300000.0
46,76,63400000.0
46,77,5800000.0
46,78,2100000.0
46,79,1100000.0
47,1,0.0
47,2,0.0
47,3,8500000.0
47,4,0.0
47,5,0.0
47,6,0.0
47,7,0.0
47,8,0.0
47,9,0.0
47,10,0.0
47,11,0.0
47,12,0.0
47,13,0.0
47,14,0.0
47,15,0.0
47,16,0.0
47,17,0.0
47,18,0.0
47,19,100000.0
47,20,0.0
47,21,0.0
47,22,0.0
47,23,0.0
47,24,0.0
47,25,0.0
47,26,0.0
47,27,451400000.0
47,28,0.0
47,29,0.0
47,30,14900000.0
47,31,0.0
47,32,0.0
47,33,0.0
47,34,0.0
47,35,0.0
47,36,0.0
47,37,0.0
47,38,0.0
47,39,0.0
47,40,0.0
47,41,0.0
47,42,0.0
47,43,400000.0
47,44,0.0
47,45,0.0
47,46,0.0
47,47,0.0
47,48,0.0
47,49,0.0
47,50,0.0
47,51,0.0
47,52,0.0
47,53,0.0
47,54,0.0
47,55,0.0
47,56,0.0
47,57,0.0
47,58,0.0
47,59,0.0
47,60,0.0
47,61,0.0
47,62,0.0
47,63,0.0
47,64,0.0
47,65,0.0
47,66,0.0
47,67,0.0
47,68,0.0
47,69,0.0
47,70,0.0
47,71,0.0
47,72,0.0
47,73,0.0
47,74,0.0
47,75,0.0
47,76,0.0
47,77,0.0
47,78,0.0
47,79,0.0
48,1,0.0
48,2,0.0
48,3,0.0
48,4,0.0
48,5,0.0
48,6,0.0
48,7,0.0
48,8,0.0
48,9,0.0
48,10,0.0
48,11,0.0
48,12,0.0
48,13,0.0
48,14,0.0
48,15,0.0
48,16,0.0
48,17,0.0
48,18,0.0
48,19,0.0
48,20,0.0
48,21,3000000.0
48,22,3900000.0
48,23,3100000.0
48,24,6200000.0
48,25,25300000.0
48,26,0.0
48,27,1447600000.0
48,28,0.0
48,29,0.0
48,30,2900000.0
48,31,0.0
48,32,0.0
48,33,0.0
48,34,800000.0
48,35,100000.0
48,36,900000.0
48,37,0.0
48,38,1400000.0
48,39,100000.0
48,40,0.0
48,41,56100000.0
48,42,0.0
48,43,0.0
48,44,0.0
48,45,1900000.0
48,46,0.0
48,47,0.0
48,48,0.0
48,49,0.0
48,50,0.0
48,51,0.0
48,52,0.0
48,53,0.0
48,54,0.0
48,55,0.0
48,56,0.0
48,57,0.0
48,58,0.0
48,59,0.0
48,60,0.0
48,61,0.0
48,62,0.0
48,63,0.0
48,64,0.0
48,65,0.0
48,66,0.0
48,67,0.0
48,68,0.0
48,69,0.0
48,70,0.0
48,71,1800000.0
48,72,0.0
48,73,0.0
48,74,0.0
48,75,0.0
48,76,0.0
48,77,0.0
48,78,0.0
48,79,0.0
49,1,0.0
49,2,0.0
49,3,0.0
49,4,600000.0
49,5,0.0
49,6,0.0
49,7,0.0
49,8,0.0
49,9,0.0
49,10,0.0
49,11,0.0
49,12,0.0
49,13,0.0
49,14,0.0
49,15,0.0
49,16,0.0
49,17,0.0
49,18,0.0
49,19,0.0
49,20,0.0
49,21,0.0
49,22,5500000.0
49,23,7400000.0
49,24,22100000.0
49,25,0.0
49,26,4600000.0
49,27,2354900000.0
49,28,0.0
49,29,0.0
49,30,541000000.0
49,31,0.0
49,32,0.0
49,33,0.0
49,34,4300000.0
49,35,1100000.0
49,36,5800000.0
49,37,0.0
49,38,14800000.0
49,39,900000.0
49,40,0.0
49,41,0.0
49,42,0.0
49,43,0.0
49,44,367500000.0
49,45,170500000.0
49,46,0.0
49,47,0.0
49,48,0.0
49,49,0.0
49,50,0.0
49,51,0.0
49,52,21700000.0
49,53,0.0
49,54,0.0
49,55,0.0
49,56,0.0
49,57,0.0
49,58,0.0
49,59,0.0
49,60,417400000.0
49,61,0.0
49,62,0.0
49,63,0.0
49,64,0.0
49,65,39600000.0
49,66,0.0
49,67,0.0
49,68,0.0
49,69,0.0
49,70,0.0
49,71,22400000.0
49,72,0.0
49,73,0.0
49,74,0.0
49,75,1000000.0
49,76,6600000.0
49,77,0.0
49,78,0.0
49,79,0.0
50,1,0.0
50,2,0.0
50,3,0.0
50,4,1800000.0
50,5,0.0
50,6,0.0
50,7,0.0
50,8,0.0
50,9,0.0
50,10,0.0
50,11,200000.0
50,12,0.0
50,13,600000.0
50,14,0.0
50,15,2400000.0
50,16,0.0
50,17,0.0
50,18,0.0
50,19,0.0
50,20,0.0
50,21,0.0
50,22,4200000.0
50,23,400000.0
50,24,900000.0
50,25,400000.0
50,26,9600000.0
50,27,183700000.0
50,28,1600000.0
50,29,2700000.0
50,30,0.0
50,31,0.0
50,32,0.0
50,33,400000.0
50,34,700000.0
50,35,100000.0
50,36,700000.0
50,37,38400000.0
50,38,19300000.0
50,39,9900000.0
50,40,0.0
50,41,15600000.0
50,42,21000000.0
50,43,100000.0
50,44,0.0
50,45,8400000.0
50,46,2200000.0
50,47,20300000.0
50,48,22600000.0
50,49,0.0
50,50,0.0
50,51,0.0
50,52,0.0
50,53,19300000.0
50,54,6000000.0
50,55,5900000.0
50,56,200000.0
50,57,0.0
50,58,700000.0
50,59,0.0
50,60,19100000.0
50,61,0.0
50,62,19100000.0
50,63,100000.0
50,64,3600000.0
50,65,9400000.0
50,66,0.0
50,67,0.0
50,68,0.0
50,69,22700000.0
50,70,400000.0
50,71,4500000.0
50,72,3500000.0
50,73,0.0
50,74,0.0
50,75,1200000.0
50,76,32000000.0
50,77,20700000.0
50,78,500000.0
50,79,200000.0
51,1,0.0
51,2,0.0
51,3,10200000.0
51,4,100000.0
51,5,39300000.0
51,6,0.0
51,7,4200000.0
51,8,900000.0
51,9,0.0
51,10,110700000.0
51,11,700000.0
51,12,0.0
51,13,19900000.0
51,14,0.0
51,15,0.0
51,16,0.0
51,17,2300000.0
51,18,600000.0
51,19,2300000.0
51,20,3100000.0
51,21,0.0
51,22,55600000.0
51,23,4400000.0
51,24,9800000.0
51,25,42900000.0
51,26,574000000.0
51,27,3700000.0
51,28,568300000.0
51,29,13400000.0
51,30,60800000.0
51,31,328500000.0
51,32,200000.0
51,33,0.0
51,34,521299999.99999994
51,35,115000000.0
51,36,684600000.0
51,37,41400000.0
51,38,19000000.0
51,39,32200000.000000004
51,40,0.0
51,41,0.0
51,42,0.0
51,43,0.0
51,44,0.0
51,45,2300000.0
51,46,100000.0
51,47,46300000.0
51,48,338000000.0
51,49,100000.0
51,50,134800000.0
51,51,1200000.0
51,52,1100000.0
51,53,38100000.0
51,54,11100000.0
51,55,11600000.0
51,56,9700000.0
51,57,0.0
51,58,3700000.0
51,59,300000.0
51,60,2200000.0
51,61,0.0
51,62,20300000.0
51,63,32600000.0
51,64,0.0
51,65,63500000.0
51,66,1700000.0
51,67,100000.0
51,68,0.0
51,69,0.0
51,70,209900000.0
51,71,20000000.0
51,72,43800000.0
51,73,0.0
51,74,0.0
51,75,22700000.0
51,76,200000.0
51,77,32799999.999999996
51,78,100000.0
51,79,4400000.0
52,1,11300000.0
52,2,0.0
52,3,10800000.0
52,4,5900000.0
52,5,2400000.0
52,6,600000.0
52,7,13500000.0
52,8,400000.0
52,9,0.0
52,10,7600000.0
52,11,10900000.0
52,12,1200000.0
52,13,2600000.0
52,14,5500000.0
52,15,1900000.0
52,16,0.0
52,17,12600000.0
52,18,68400000.0
52,19,28200000.0
52,20,4000000.0
52,21,33200000.000000004
52,22,85100000.0
52,23,8000000.0
52,24,19500000.0
52,25,105000000.0
52,26,1274400000.0
52,27,2700000.0
52,28,14600000.0
52,29,240000000.0
52,30,58500000.0
52,31,7400000.0
52,32,13800000.0
52,33,23700000.0
52,34,700000.0
52,35,100000.0
52,36,800000.0
52,37,400000.0
52,38,108500000.0
52,39,11000000.0
52,40,0.0
52,41,400000.0
52,42,2100000.0
52,43,0.0
52,44,1200000.0
52,45,1700000.0
52,46,700000.0
52,47,15800000.0
52,48,27100000.0
52,49,400000.0
52,50,2800000.0
52,51,700000.0
52,52,6700000.0
52,53,168500000.0
52,54,10900000.0
52,55,44200000.0
52,56,400000.0
52,57,0.0
52,58,300000.0
52,59,2600000.0
52,60,53600000.0
52,61,2200000.0
52,62,20000000.0
52,63,700000.0
52,64,22400000.0
52,65,4300000.0
52,66,100000.0
52,67,0.0
52,68,0.0
52,69,1300000.0
52,70,1200000.0
52,71,56700000.0
52,72,389900000.0
52,73,3113700000.0
52,74,23300000.0
52,75,78800000.0
52,76,3200000.0
52,77,8000000.0
52,78,9000000.0
52,79,20200000.0
53,1,265200000.0
53,2,7300000.0
53,3,123900000.0
53,4,93500000.0
53,5,98400000.0
53,6,45500000.0
53,7,260300000.0
53,8,119200000.0
53,9,1600000.0
53,10,27800000.0
53,11,7000000.0
53,12,10000000.0
53,13,105600000.0
53,14,172900000.0
53,15,32200000.000000004
53,16,88700000.0
53,17,250800000.0
53,18,58900000.0
53,19,113600000.0
53,20,173800000.0
53,21,394500000.0
53,22,365700000.0
53,23,500000.0
53,24,131500000.0
53,25,2100000.0
53,26,304900000.0
53,27,5000000.0
53,28,24000000.0
53,29,18400000.0
53,30,529900000.0
53,31,454000000.0
53,32,190800000.0
53,33,131400000.0
53,34,22600000.0
53,35,5700000.0
53,36,24600000.0
53,37,150900000.0
53,38,283600000.0
53,39,113900000.0
53,40,227500000.0
53,41,195300000.0
53,42,202200000.0
53,43,78100000.0
53,44,764700000.0
53,45,291600000.0
53,46,33600000.0
53,47,80700000.0
53,48,197500000.0
53,49,36600000.0
53,50,28400000.0
53,51,446900000.0
53,52,84300000.0
53,53,277300000.0
53,54,29100000.0
53,55,74800000.0
53,56,9500000.0
53,57,0.0
53,58,71200000.0
53,59,76800000.0
53,60,30400000.0
53,61,30200000.0
53,62,10900000.0
53,63,15300000.0
53,64,2800000.0
53,65,200500000.0
53,66,1100000.0
53,67,40700000.0
53,68,8300000.000000001
53,69,42600000.0
53,70,46700000.0
53,71,343700000.0
53,72,340300000.0
53,73,333100000.0
53,74,94800000.0
53,75,59200000.0
53,76,340500000.0
53,77,4500000.0
53,78,4600000.0
53,79,11100000.0
54,1,1060800000.0
54,2,3000000.0
54,3,6600000.0
54,4,106700000.0
54,5,262300000.0
54,6,103200000.0
54,7,607300000.0
54,8,142300000.0
54,9,4099999.9999999995
54,10,120900000.0
54,11,29900000.0
54,12,35400000.0
54,13,140000000.0
54,14,377500000.0
54,15,109200000.0
54,16,154500000.0
54,17,720200000.0
54,18,123600000.0
54,19,311900000.0
54,20,408800000.0
54,21,926700000.0
54,22,384400000.0
54,23,35000000.0
54,24,141000000.0
54,25,94400000.0
54,26,433600000.0
54,27,94600000.0
54,28,59200000.0
54,29,53700000.0
54,30,48800000.0
54,31,6433500000.0
54,32,187600000.0
54,33,181500000.0
54,34,546200000.0
54,35,29700000.0
54,36,117400000.0
54,37,269700000.0
54,38,729700000.0
54,39,2065400000.0
54,40,498900000.0
54,41,121300000.0
54,42,39200000.0
54,43,300000.0
54,44,500000.0
54,45,616200000.0
54,46,40700000.0
54,47,632300000.0
54,48,1547000000.0
54,49,31700000.0
54,50,102700000.0
54,51,959000000.0
54,52,203000000.0
54,53,15900000.0
54,54,1400000.0
54,55,4200000.0
54,56,654200000.0
54,57,0.0
54,58,229000000.0
54,59,129400000.0
54,60,109500000.0
54,61,52700000.0
54,62,59900000.0
54,63,65300000.0
54,64,12200000.0
54,65,41300000.0
54,66,8400000.0
54,67,35200000.0
54,68,9200000.0
54,69,53900000.0
54,70,140700000.0
54,71,1297000000.0
54,72,491300000.0
54,73,666900000.0
54,74,372900000.0
54,75,164500000.0
54,76,275400000.0
54,77,65800000.0
54,78,22800000.0
54,79,136300000.0
55,1,0.0
55,2,0.0
55,3,13300000.0
55,4,97800000.0
55,5,133500000.0
55,6,65800000.0
55,7,546600000.0
55,8,140400000.0
55,9,500000.0
55,10,61700000.0
55,11,3300000.0
55,12,6000000.0
55,13,53300000.0
55,14,466400000.0
55,15,19400000.0
55,16,1147200000.0
55,17,729500000.0
55,18,72000000.0
55,19,86600000.0
55,20,1708800000.0
55,21,810800000.0
55,22,271100000.0
55,23,2000000.0
55,24,150700000.0
55,25,39100000.0
55,26,286300000.0
55,27,33200000.000000004
55,28,26400000.0
55,29,72000000.0
55,30,73700000.0
55,31,1986000000.0
55,32,68100000.0
55,33,310100000.0
55,34,46600000.0
55,35,3900000.0
55,36,9900000.0
55,37,138700000.0
55,38,952700000.0
55,39,256500000.0
55,40,47600000.0
55,41,415700000.0
55,42,820000000.0
55,43,144800000.0
55,44,810300000.0
55,45,594800000.0
55,46,48600000.0
55,47,242500000.0
55,48,458000000.0
55,49,2100000.0
55,50,4200000.0
55,51,48600000.0
55,52,52300000.0
55,53,6700000.0
55,54,1200000.0
55,55,1900000.0
55,56,111300000.0
55,57,0.0
55,58,20300000.0
55,59,29400000.0
55,60,8800000.0
55,61,6200000.0
55,62,14400000.0
55,63,300000.0
55,64,900000.0
55,65,58900000.0
55,66,1100000.0
55,67,1200000.0
55,68,17300000.0
55,69,67400000.0
55,70,26400000.0
55,71,201200000.0
55,72,90700000.0
55,73,203900000.0
55,74,318800000.0
55,75,26400000.0
55,76,105600000.0
55,77,40300000.0
55,78,5900000.0
55,79,96200000.0
56,1,483100000.0
56,2,0.0
56,3,5100000.0
56,4,2200000.0
56,5,31400000.0
56,6,15500000.0
56,7,67600000.0
56,8,19600000.0
56,9,100000.0
56,10,9000000.0
56,11,2300000.0
56,12,3800000.0
56,13,2700000.0
56,14,11000000.0
56,15,5700000.0
56,16,241100000.0
56,17,62600000.0
56,18,20000000.0
56,19,11000000.0
56,20,11100000.0
56,21,19900000.0
56,22,20500000.0
56,23,2700000.0
56,24,4700000.0
56,25,65300000.0
56,26,17500000.0
56,27,6400000.0
56,28,3800000.0
56,29,3700000.0
56,30,6500000.0
56,31,247300000.0
56,32,1185300000.0
56,33,1015000000.0
56,34,45500000.0
56,35,5900000.0
56,36,25500000.0
56,37,33800000.0
56,38,85600000.0
56,39,231200000.0
56,40,600000.0
56,41,1300000.0
56,42,1300000.0
56,43,200000.0
56,44,200000.0
56,45,35700000.0
56,46,1700000.0
56,47,247400000.0
56,48,265100000.00000003
56,49,2600000.0
56,50,5700000.0
56,51,10900000.0
56,52,10300000.0
56,53,22200000.0
56,54,1400000.0
56,55,5800000.0
56,56,106000000.0
56,57,0.0
56,58,22100000.0
56,59,22100000.0
56,60,8700000.0
56,61,3500000.0
56,62,7200000.0
56,63,1000000.0
56,64,1200000.0
56,65,6500000.0
56,66,1700000.0
56,67,7400000.0
56,68,900000.0
56,69,11300000.0
56,70,12700000.0
56,71,166500000.0
56,72,76200000.0
56,73,130300000.00000001
56,74,81700000.0
56,75,19000000.0
56,76,94600000.0
56,77,33900000.0
56,78,3000000.0
56,79,37200000.0
57,1,12200000.0
57,2,0.0
57,3,5600000.0
57,4,38000000.0
57,5,55300000.0
57,6,23300000.0
57,7,130699999.99999999
57,8,67800000.0
57,9,900000.0
57,10,23300000.0
57,11,14200000.0
57,12,16900000.0
57,13,19300000.0
57,14,214800000.0
57,15,26400000.0
57,16,101500000.0
57,17,479000000.0
57,18,61900000.0
57,19,269600000.0
57,20,256700000.0
57,21,2514600000.0
57,22,392300000.0
57,23,16100000.000000002
57,24,72900000.0
57,25,67600000.0
57,26,101300000.0
57,27,56400000.0
57,28,21100000.0
57,29,20700000.0
57,30,72200000.0
57,31,215800000.0
57,32,92300000.0
57,33,4243500000.0
57,34,302600000.0
57,35,40000000.0
57,36,119300000.0
57,37,42100000.0
57,38,291100000.0
57,39,118600000.0
57,40,10600000.0
57,41,21500000.0
57,42,64800000.0
57,43,8199999.999999999
57,44,42700000.0
57,45,72100000.0
57,46,5800000.0
57,47,71700000.0
57,48,43500000.0
57,49,16500000.0
57,50,28900000.0
57,51,79500000.0
57,52,95200000.0
57,53,0.0
57,54,0.0
57,55,0.0
57,56,110100000.0
57,57,0.0
57,58,85500000.0
57,59,78300000.0
57,60,42900000.0
57,61,12600000.0
57,62,19800000.0
57,63,10700000.0
57,64,1100000.0
57,65,27100000.0
57,66,3700000.0
57,67,10700000.0
57,68,4200000.0
57,69,13400000.0
57,70,42400000.0
57,71,53800000.0
57,72,16100000.000000002
57,73,50300000.0
57,74,231600000.0
57,75,53200000.0
57,76,44800000.0
57,77,26700000.0
57,78,2400000.0
57,79,9700000.0
58,1,0.0
58,2,0.0
58,3,0.0
58,4,0.0
58,5,0.0
58,6,0.0
58,7,0.0
58,8,0.0
58,9,0.0
58,10,0.0
58,11,0.0
58,12,0.0
58,13,0.0
58,14,0.0
58,15,0.0
58,16,0.0
58,17,0.0
58,18,0.0
58,19,0.0
58,20,0.0
58,21,0.0
58,22,0.0
58,23,0.0
58,24,0.0
58,25,0.0
58,26,0.0
58,27,0.0
58,28,0.0
58,29,0.0
58,30,0.0
58,31,0.0
58,32,0.0
58,33,0.0
58,34,7515100000.0
58,35,0.0
58,36,0.0
58,37,0.0
58,38,0.0
58,39,0.0
58,40,0.0
58,41,0.0
58,42,0.0
58,43,0.0
58,44,0.0
58,45,0.0
58,46,0.0
58,47,0.0
58,48,0.0
58,49,0.0
58,50,0.0
58,51,0.0
58,52,0.0
58,53,0.0
58,54,0.0
58,55,0.0
58,56,0.0
58,57,0.0
58,58,0.0
58,59,0.0
58,60,0.0
58,61,0.0
58,62,0.0
58,63,0.0
58,64,0.0
58,65,0.0
58,66,0.0
58,67,0.0
58,68,0.0
58,69,0.0
58,70,0.0
58,71,68400000.0
58,72,0.0
58,73,0.0
58,74,0.0
58,75,0.0
58,76,0.0
58,77,0.0
58,78,0.0
58,79,0.0
59,1,0.0
59,2,0.0
59,3,0.0
59,4,0.0
59,5,0.0
59,6,0.0
59,7,0.0
59,8,0.0
59,9,0.0
59,10,0.0
59,11,0.0
59,12,0.0
59,13,0.0
59,14,0.0
59,15,0.0
59,16,0.0
59,17,0.0
59,18,0.0
59,19,0.0
59,20,0.0
59,21,0.0
59,22,0.0
59,23,0.0
